userId,application,laptop,cpu,gpu,storage,ram,battery
13,Cinebench R11.5 - Single-Threaded Benchmark,Alienware M18x R2,Core i7-3820QM,GTX 680M SLI,2x256GB,16GB,97Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS G73SW,Core i7-2630QM,GTX 460M,2x500GB,8GB,75Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS G73Jw,Core i7-740QM,GTX 460M,2x500GB,8GB,75Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT680R,Core i7-2630QM,GTX 460M,2x500GB,8GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT680R (Initial Version),Core i7-2630QM,GTX 460M,2x500GB,8GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Toshiba T235D,Turion II Neo K625,HD 4225,320GB,4GB,61Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT70 Dragon,Core i7-4700MQ,GTX 780M,3x128GB,32GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS N53JF,Core i5-460M,GTX 425M,500GB,4GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Aspire V3-571G-9435,Core i7-3610QM,GT640M/HD4000,500GB,6GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI X370 (4-cell),E-350,HD 6310,500GB,4GB,32Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI X370 (8-cell),E-350,HD 6310,500GB,4GB,64Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo P150HM (Eurocom Racer),Core i7-2720QM,HD 6970M,500GB,8GB,77Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,HP EliteBook 2170p,Core i7-3667U,HD 4000,500GB,4GB,30Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell Vostro V131,Core i5-2410M,Intel HD 3000,500GB,6GB,65Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 14z,Core i5-2430M,HD 3000,500GB,4GB,58Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo P151HM (CyberPower Xplorer X6-9300),Core i7-2630QM,GTX 460M,500GB,8GB,77Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Aspire V5-171-6422,Core i5-3317U,HD 4000,500GB,6GB,37Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer TimelineX 3830TG-6431,Core i5-2410M,GT 540M,500GB,4GB,66Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS U41JF,Core i3-380M,GT 425M Optimus,500GB,4GB,83Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS N82Jv,Core i5-450M,GT 335M Optimus,500GB,4GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Aspire 5551G,Athlon II P520,HD 5650,500GB,4GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS UL80Jt (Overclocked),Core i3-330UM @ 1.6GHz,G 310M Optimus,500GB,4GB,84Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS UL80Jt (Stock),Core i3-330UM,G 310M Optimus,500GB,4GB,84Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Aspire R7-571-6858,Core i5-3337U,HD 4000,500GB,6GB,53Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS Zenbook Prime UX32VD-DB71,Core i7-3517U,HD 4000,500GB,4GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Toshiba Satellite U845,Core i5-3317U,HD4000,500GB,6GB,54Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,HP Spectre XT TouchSmart,Core i7-3517U,HD 4000,500GB,8GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Toshiba Satellite U840W,Core i5-3317U,HD 4000,500GB,6GB,54Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Razer Blade (late 2012),Core i7-3632QM,GTX660M/HD4000,500GB,8GB,60Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Samsung Series 7 NC700Z7C,Core i7-3615QM,GT650M/HD4000,500GB,8GB,77Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 L501x,Core i5-460M,GT 420M Optimus,500GB,4GB,56Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Alienware 18,Core i7-4900MQ,GTX 780M SLI,500GB,32GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 14 L401x,Core i5-460M,GT 420M Optimus,500GB,4GB,56Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4900MQ,GTX 780M,512GB,8GB,77Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Book Core i7,Core i7-6600U,HD 520 + GT 940M,512GB,16GB,70Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4700MQ,GTX 780M,512GB,8GB,77Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Razer Blade Stealth UHD,Core i7-6500U,HD 520,512GB,8GB,45Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT72 Dominator Pro,Core i7-4710HQ,GTX 980M 8GB GDDR5,512GB,32GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,CyberPower Fangbook,Core i7-3630QM,GTX 675MX,60GB,16GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS K53E,Core i5-2520M,Intel HD 3000,640GB,4GB,56Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Toshiba Portege R835,Core i5-2450M,HD 3000,640GB,6GB,66Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Toshiba Satelite L645D,Phenom II N660,HD 4250,640GB,4GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Toshiba Satellite P755D,A8-3520M,HD 6620G,640GB,6GB,47Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB,2GB,28Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB,4GB,42Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo W110ER (Eurocom Monster 1.0),Core i7-3720QM,GT650M/HD4000,750GB,8GB,62Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS N56VM (Ivy Bridge dGPU Preview),Core i7-3720QM,GT 630M (Downclocked),750GB,8GB,56Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS N56VM (Ivy Bridge IGP Preview),Core i7-3720QM,HD 4000,750GB,8GB,56Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,HP EliteBook 8570w,Core i7-3720QM,FirePro M4000,750GB,16GB,75Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,iBuyPower Valkyrie CZ-17,Core i7-3610QM,GTX 675M,750GB,8GB,87Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15z,Core i7-2620M,GT 525M,750GB,8GB,64Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Sony VAIO SE,Core i7-2640M,HD 6630M,750GB,6GB,49Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Sony VAIO SE (with Battery Slice),Core i7-2640M,HD 6630M,750GB,6GB,49Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 L502x (56Wh),Core i7-2630QM,GT 540M,750GB,8GB,56Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 L502x (90Wh),Core i7-2630QM,GT 540M,750GB,8GB,90Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB,8GB,86Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB,8GB,86Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128,8GB,38Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB,8GB,62Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Studio,Core i7-6820HQ,GTX 980M,2TB,32GB,32Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,ASUS Zenbook Prime UX21A,Core i7-3517U,HD 4000,128,4GB,35Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Alienware M17x R4,Core i7-3720QM,GTX 680M Optimus,320GB,8GB,90Wh
13,Cinebench R11.5 - Single-Threaded Benchmark,Alienware M17x R3 (GTX 580M),Core i7-2720QM,GTX 580M Optimus,320GB,8GB,90Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell XPS 13 (9343) FHD,Core i5-5200U,HD 4000,128GB,4GB,52Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB,8GB,51Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB,16GB,60Wh
14,Cinebench R15 - Multi-Threaded Benchmark,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
14,Cinebench R15 - Multi-Threaded Benchmark,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
14,Cinebench R15 - Multi-Threaded Benchmark,MSI GT80 Titan,Core i7-5700HQ,GTX 980M SLI,256GB,16GB,80Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
14,Cinebench R15 - Multi-Threaded Benchmark,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
14,Cinebench R15 - Multi-Threaded Benchmark,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB,24GB,90Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB,8GB,39Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB,8GB,70Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB,8GB,46Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB,8GB,46Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell XPS 13 (9343) QHD+,Core i5-5200U,HD 4000,256GB,8GB,52Wh
14,Cinebench R15 - Multi-Threaded Benchmark,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB,8GB,50Wh
14,Cinebench R15 - Multi-Threaded Benchmark,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB,8GB,45Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB,8GB,44Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
14,Cinebench R15 - Multi-Threaded Benchmark,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
14,Cinebench R15 - Multi-Threaded Benchmark,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
14,Cinebench R15 - Multi-Threaded Benchmark,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Razer Blade Stealth UHD,Core i7-6500U,HD 520,512GB,8GB,45Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Book Core i7,Core i7-6600U,HD 520 + GT 940M,512GB,16GB,70Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
14,Cinebench R15 - Multi-Threaded Benchmark,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB,2GB,28Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB,4GB,42Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128,8GB,38Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
14,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Studio,Core i7-6820HQ,GTX 980M,2TB,32GB,32Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
15,Cinebench R15 - Single-Threaded Benchmark,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB,8GB,51Wh
15,Cinebench R15 - Single-Threaded Benchmark,Dell XPS 13 (9343) FHD,Core i5-5200U,HD 4000,128GB,4GB,52Wh
15,Cinebench R15 - Single-Threaded Benchmark,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB,16GB,60Wh
15,Cinebench R15 - Single-Threaded Benchmark,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
15,Cinebench R15 - Single-Threaded Benchmark,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
15,Cinebench R15 - Single-Threaded Benchmark,MSI GT80 Titan,Core i7-5700HQ,GTX 980M SLI,256GB,16GB,80Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
15,Cinebench R15 - Single-Threaded Benchmark,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
15,Cinebench R15 - Single-Threaded Benchmark,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
15,Cinebench R15 - Single-Threaded Benchmark,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
15,Cinebench R15 - Single-Threaded Benchmark,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
15,Cinebench R15 - Single-Threaded Benchmark,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
15,Cinebench R15 - Single-Threaded Benchmark,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB,24GB,90Wh
15,Cinebench R15 - Single-Threaded Benchmark,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB,8GB,39Wh
15,Cinebench R15 - Single-Threaded Benchmark,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB,8GB,46Wh
15,Cinebench R15 - Single-Threaded Benchmark,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB,8GB,50Wh
15,Cinebench R15 - Single-Threaded Benchmark,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB,8GB,70Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB,8GB,46Wh
15,Cinebench R15 - Single-Threaded Benchmark,Dell XPS 13 (9343) QHD+,Core i5-5200U,HD 4000,256GB,8GB,52Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB,8GB,44Wh
15,Cinebench R15 - Single-Threaded Benchmark,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
15,Cinebench R15 - Single-Threaded Benchmark,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB,8GB,45Wh
15,Cinebench R15 - Single-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
15,Cinebench R15 - Single-Threaded Benchmark,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
15,Cinebench R15 - Single-Threaded Benchmark,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
15,Cinebench R15 - Single-Threaded Benchmark,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
15,Cinebench R15 - Single-Threaded Benchmark,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
15,Cinebench R15 - Single-Threaded Benchmark,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
15,Cinebench R15 - Single-Threaded Benchmark,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
15,Cinebench R15 - Single-Threaded Benchmark,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
15,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
